location_id,location_name,iso3,age_group,age_label,measure_short,rate,expected_rate,excess_rate,high_observed,high_excess,profile
43,Albania,ALB,70p,70+ years,Deaths,139.21642182111088,228.9822239521724,-89.76580213106149,False,False,neither
44,Bosnia and Herzegovina,BIH,70p,70+ years,Deaths,164.12257701285574,227.7177428545952,-63.5951658417394,False,False,neither
45,Bulgaria,BGR,70p,70+ years,Deaths,89.690967414388,222.1071269341797,-132.4161595197918,False,False,neither
46,Croatia,HRV,70p,70+ years,Deaths,121.43328248639716,222.26986186073088,-100.8365793743337,False,False,neither
47,Czechia,CZE,70p,70+ years,Deaths,218.0493452147672,227.5384091778629,-9.489063963095733,False,False,neither
48,Hungary,HUN,70p,70+ years,Deaths,87.07763918469851,222.84074973933167,-135.76311055463316,False,False,neither
49,North Macedonia,MKD,70p,70+ years,Deaths,77.51483457887907,222.38731382116828,-144.87247924228922,False,False,neither
50,Montenegro,MNE,70p,70+ years,Deaths,104.728968570248,222.53962749556925,-117.81065892532123,False,False,neither
51,Poland,POL,70p,70+ years,Deaths,287.3407433927172,230.8846658535485,56.45607753916866,False,False,neither
52,Romania,ROU,70p,70+ years,Deaths,178.28044331919523,222.1207006192325,-43.84025730003731,False,False,neither
53,Serbia,SRB,70p,70+ years,Deaths,166.86993446531335,222.35519558438585,-55.48526111907248,False,False,neither
54,Slovakia,SVK,70p,70+ years,Deaths,265.6408320232528,224.7489839328071,40.891848090445706,False,False,neither
55,Slovenia,SVN,70p,70+ years,Deaths,140.1905646975521,230.3882545973869,-90.19768989983488,False,False,neither
57,Belarus,BLR,70p,70+ years,Deaths,17.44066079562886,223.67182460483548,-206.2311638092066,False,False,neither
58,Estonia,EST,70p,70+ years,Deaths,81.89451680042619,232.83187979520392,-150.93736299477774,False,False,neither
59,Latvia,LVA,70p,70+ years,Deaths,68.68041537241331,231.8105870224162,-163.1301716500029,False,False,neither
60,Lithuania,LTU,70p,70+ years,Deaths,64.99769384262102,233.1810881400841,-168.1833942974631,False,False,neither
61,Republic of Moldova,MDA,70p,70+ years,Deaths,51.62415485696941,224.4227709483384,-172.79861609136896,False,False,neither
62,Russian Federation,RUS,70p,70+ years,Deaths,72.89967009640677,226.0865421298681,-153.18687203346138,False,False,neither
63,Ukraine,UKR,70p,70+ years,Deaths,18.70576276066601,222.18997503176905,-203.48421227110305,False,False,neither
66,Brunei Darussalam,BRN,70p,70+ years,Deaths,322.9790005134694,227.78586731773365,95.19313319573573,False,False,neither
67,Japan,JPN,70p,70+ years,Deaths,302.439448789013,239.0579047660721,63.38154402294086,False,False,neither
68,Republic of Korea,KOR,70p,70+ years,Deaths,448.1130829219412,244.736705647193,203.37637727474825,True,True,double-high
69,Singapore,SGP,70p,70+ years,Deaths,669.0030709238218,237.1621882391661,431.8408826846557,True,True,double-high
71,Australia,AUS,70p,70+ years,Deaths,104.33554065657135,232.32335700086816,-127.9878163442968,False,False,neither
72,New Zealand,NZL,70p,70+ years,Deaths,177.2127103248822,236.0731528945236,-58.86044256964141,False,False,neither
74,Andorra,AND,70p,70+ years,Deaths,157.26312307018344,240.40419295170912,-83.14106988152568,False,False,neither
75,Austria,AUT,70p,70+ years,Deaths,70.83516586001521,232.59830571049773,-161.76313985048256,False,False,neither
76,Belgium,BEL,70p,70+ years,Deaths,316.14881909431483,239.42260544244243,76.7262136518724,False,False,neither
77,Cyprus,CYP,70p,70+ years,Deaths,183.97837417063363,233.08274984079,-49.10437567015632,False,False,neither
78,Denmark,DNK,70p,70+ years,Deaths,228.130797734496,255.29243003808617,-27.16163230359016,False,False,neither
79,Finland,FIN,70p,70+ years,Deaths,31.952028056286093,244.4089147757045,-212.4568867194184,False,False,neither
80,France,FRA,70p,70+ years,Deaths,209.4557910711609,234.5238714762976,-25.06808040513673,False,False,neither
81,Germany,DEU,70p,70+ years,Deaths,142.24095394038682,239.98490230625487,-97.74394836586816,False,False,neither
82,Greece,GRC,70p,70+ years,Deaths,365.0654149815983,227.55938868789548,137.5060262937028,False,False,neither
83,Iceland,ISL,70p,70+ years,Deaths,239.9198543919935,243.70280432962872,-3.782949937635209,False,False,neither
84,Ireland,IRL,70p,70+ years,Deaths,235.6186699002213,251.0865908312876,-15.46792093106626,False,False,neither
85,Israel,ISR,70p,70+ years,Deaths,222.27387851753937,229.5148983730556,-7.241019855516242,False,False,neither
86,Italy,ITA,70p,70+ years,Deaths,125.87152662543735,228.18326320739985,-102.31173658196248,False,False,neither
87,Luxembourg,LUX,70p,70+ years,Deaths,156.81015196580768,245.9554946861556,-89.14534272034794,False,False,neither
88,Malta,MLT,70p,70+ years,Deaths,293.5089817852627,227.438934460835,66.07004732442766,False,False,neither
89,Netherlands,NLD,70p,70+ years,Deaths,204.7884258188469,251.75565752164115,-46.96723170279424,False,False,neither
90,Norway,NOR,70p,70+ years,Deaths,222.4251019186624,255.74505991124715,-33.31995799258479,False,False,neither
91,Portugal,PRT,70p,70+ years,Deaths,361.3049062864491,222.43738351156009,138.86752277488907,False,True,excess-only
92,Spain,ESP,70p,70+ years,Deaths,148.5388395236729,224.58255082233345,-76.04371129866055,False,False,neither
93,Sweden,SWE,70p,70+ years,Deaths,127.69159422160868,252.908567854884,-125.21697363327524,False,False,neither
94,Switzerland,CHE,70p,70+ years,Deaths,131.37610202221774,271.624915480179,-140.2488134579613,False,False,neither
95,United Kingdom,GBR,70p,70+ years,Deaths,310.65142048901515,240.6084994712354,70.04292101777975,False,False,neither
97,Argentina,ARG,70p,70+ years,Deaths,873.3285745601976,222.1841867393668,651.1443878208307,True,True,double-high
98,Chile,CHL,70p,70+ years,Deaths,251.85740737153588,222.5379373980664,29.31946997346949,False,False,neither
99,Uruguay,URY,70p,70+ years,Deaths,349.569670885548,223.2099488312812,126.3597220542668,False,False,neither
101,Canada,CAN,70p,70+ years,Deaths,136.06494076575922,243.0792833716552,-107.014342605896,False,False,neither
102,United States of America,USA,70p,70+ years,Deaths,119.93340396371536,239.25480988953905,-119.32140592582368,False,False,neither
105,Antigua and Barbuda,ATG,70p,70+ years,Deaths,407.6561862636324,222.50922866298512,185.14695760064728,False,True,excess-only
106,Bahamas,BHS,70p,70+ years,Deaths,299.9940821314244,224.80808028960803,75.18600184181639,False,False,neither
107,Barbados,BRB,70p,70+ years,Deaths,361.1337791576593,222.56452244980105,138.5692567078583,False,True,excess-only
108,Belize,BLZ,70p,70+ years,Deaths,421.91812736267,258.4898736015925,163.42825376107754,True,True,double-high
109,Cuba,CUB,70p,70+ years,Deaths,666.1714814279126,231.8198727332816,434.3516086946311,True,True,double-high
110,Dominica,DMA,70p,70+ years,Deaths,365.0890959260821,222.62760047729176,142.46149544879034,False,True,excess-only
111,Dominican Republic,DOM,70p,70+ years,Deaths,241.39546089461768,244.14555041638872,-2.750089521771031,False,False,neither
112,Grenada,GRD,70p,70+ years,Deaths,459.830466835754,236.76619008973432,223.0642767460197,True,True,double-high
113,Guyana,GUY,70p,70+ years,Deaths,409.5506565393785,231.6381457942103,177.91251074516822,False,True,excess-only
114,Haiti,HTI,70p,70+ years,Deaths,464.3014998298724,438.5689110734184,25.73258875645405,True,False,benchmark-aligned high burden
115,Jamaica,JAM,70p,70+ years,Deaths,174.16618899960605,232.63296076928776,-58.46677176968171,False,False,neither
116,Saint Lucia,LCA,70p,70+ years,Deaths,238.0799271705536,229.8505759430479,8.229351227505703,False,False,neither
117,Saint Vincent and the Grenadines,VCT,70p,70+ years,Deaths,340.5811883290044,243.99215158412028,96.58903674488414,False,False,neither
118,Suriname,SUR,70p,70+ years,Deaths,355.49898023862454,245.50089367406616,109.99808656455838,False,False,neither
119,Trinidad and Tobago,TTO,70p,70+ years,Deaths,187.19851667834683,222.10869753864569,-34.91018086029882,False,False,neither
121,Bolivia (Plurinational State of),BOL,70p,70+ years,Deaths,587.8701036904046,256.65763630186314,331.2124673885414,True,True,double-high
122,Ecuador,ECU,70p,70+ years,Deaths,379.3976338205293,232.8625480333709,146.53508578715838,False,True,excess-only
123,Peru,PER,70p,70+ years,Deaths,884.0778627798395,234.4061943287059,649.6716684511337,True,True,double-high
125,Colombia,COL,70p,70+ years,Deaths,181.6817487715433,233.4622569806868,-51.78050820914345,False,False,neither
126,Costa Rica,CRI,70p,70+ years,Deaths,134.58692372762286,227.24770060421488,-92.66077687659202,False,False,neither
127,El Salvador,SLV,70p,70+ years,Deaths,414.9253550380501,271.02525423889057,143.90010079915953,True,True,double-high
128,Guatemala,GTM,70p,70+ years,Deaths,549.614770230622,317.2885332026238,232.32623702799816,True,True,double-high
129,Honduras,HND,70p,70+ years,Deaths,151.32839749471677,355.70790794974505,-204.37951045502828,False,False,neither
130,Mexico,MEX,70p,70+ years,Deaths,266.9559134638363,232.2007050692612,34.75520839457511,False,False,neither
131,Nicaragua,NIC,70p,70+ years,Deaths,153.68747394861123,337.0395361418528,-183.3520621932416,False,False,neither
132,Panama,PAN,70p,70+ years,Deaths,187.6121498547439,227.26240663649028,-39.65025678174638,False,False,neither
133,Venezuela (Bolivarian Republic of),VEN,70p,70+ years,Deaths,199.54134803707208,292.3698724288228,-92.82852439175068,False,False,neither
135,Brazil,BRA,70p,70+ years,Deaths,451.2768776321244,234.90411963638803,216.3727579957364,True,True,double-high
136,Paraguay,PRY,70p,70+ years,Deaths,444.2333184085147,238.09515615015988,206.13816225835484,True,True,double-high
139,Algeria,DZA,70p,70+ years,Deaths,217.54556111389388,244.2838707597461,-26.73830964585221,False,False,neither
140,Bahrain,BHR,70p,70+ years,Deaths,176.9291976993733,222.34721685933712,-45.41801915996382,False,False,neither
141,Egypt,EGY,70p,70+ years,Deaths,313.9002493967563,237.271583130212,76.62866626654429,False,False,neither
142,Iran (Islamic Republic of),IRN,70p,70+ years,Deaths,185.774842475924,226.8474790088492,-41.07263653292517,False,False,neither
143,Iraq,IRQ,70p,70+ years,Deaths,103.7463963983394,245.9561447498789,-142.20974835153947,False,False,neither
144,Jordan,JOR,70p,70+ years,Deaths,160.561213927526,226.3680644760124,-65.80685054848635,False,False,neither
145,Kuwait,KWT,70p,70+ years,Deaths,350.8753698103456,239.4786309978544,111.3967388124912,False,False,neither
146,Lebanon,LBN,70p,70+ years,Deaths,413.38642001335086,225.82786422743504,187.5585557859158,False,True,excess-only
147,Libya,LBY,70p,70+ years,Deaths,138.0183501810972,222.1085494978313,-84.09019931673419,False,False,neither
148,Morocco,MAR,70p,70+ years,Deaths,157.51826830606373,268.2100294910979,-110.69176118503415,False,False,neither
149,Palestine,PSE,70p,70+ years,Deaths,242.8332427221476,253.41099206675025,-10.577749344602635,False,False,neither
150,Oman,OMN,70p,70+ years,Deaths,319.93880094609017,222.24337788044065,97.69542306564956,False,False,neither
151,Qatar,QAT,70p,70+ years,Deaths,219.1084546311734,234.1027902483046,-14.994335617131185,False,False,neither
152,Saudi Arabia,SAU,70p,70+ years,Deaths,293.4063652823805,227.07363002250787,66.3327352598726,False,False,neither
153,Syrian Arab Republic,SYR,70p,70+ years,Deaths,189.08448187420487,285.3698965906799,-96.28541471647505,False,False,neither
154,Tunisia,TUN,70p,70+ years,Deaths,198.53328582975868,234.9733357990151,-36.44004996925642,False,False,neither
155,Türkiye,TUR,70p,70+ years,Deaths,372.1012435880138,224.77553914783545,147.32570444017836,False,True,excess-only
156,United Arab Emirates,ARE,70p,70+ years,Deaths,392.14308206677134,234.8387574631662,157.30432460360515,False,True,excess-only
157,Yemen,YEM,70p,70+ years,Deaths,177.7107148039866,468.61566429689583,-290.9049494929092,False,False,neither
160,Afghanistan,AFG,70p,70+ years,Deaths,215.1027314626512,699.1108855979755,-484.00815413532433,False,False,neither
161,Bangladesh,BGD,70p,70+ years,Deaths,114.55680410275956,359.744206836656,-245.1874027338964,False,False,neither
162,Bhutan,BTN,70p,70+ years,Deaths,334.36301034915795,350.72345632275375,-16.3604459735958,False,False,neither
163,India,IND,70p,70+ years,Deaths,294.1893711075959,271.8122451703684,22.377125937227504,False,False,neither
164,Nepal,NPL,70p,70+ years,Deaths,311.3745064100679,426.7235966987071,-115.34909028863922,False,False,neither
165,Pakistan,PAK,70p,70+ years,Deaths,150.0903917712717,365.4586616823468,-215.36826991107503,False,False,neither
168,Angola,AGO,70p,70+ years,Deaths,524.2382782394303,383.8150739538299,140.42320428560043,True,True,double-high
169,Central African Republic,CAF,70p,70+ years,Deaths,709.0280154060985,841.8990709799964,-132.87105557389793,True,False,benchmark-aligned high burden
170,Congo,COG,70p,70+ years,Deaths,557.8837612087299,294.4073470616605,263.47641414706936,True,True,double-high
171,Democratic Republic of the Congo,COD,70p,70+ years,Deaths,649.6709434057053,567.920772478877,81.75017092682833,True,False,benchmark-aligned high burden
172,Equatorial Guinea,GNQ,70p,70+ years,Deaths,502.42508157007137,249.36958326216129,253.05549830791009,True,True,double-high
173,Gabon,GAB,70p,70+ years,Deaths,518.3065032292599,257.0476775572755,261.2588256719844,True,True,double-high
175,Burundi,BDI,70p,70+ years,Deaths,771.5198543653429,754.5316330805286,16.988221284814244,True,False,benchmark-aligned high burden
176,Comoros,COM,70p,70+ years,Deaths,857.3266614271107,414.4926946380975,442.8339667890132,True,True,double-high
177,Djibouti,DJI,70p,70+ years,Deaths,655.3328378075736,395.7965770942352,259.5362607133384,True,True,double-high
178,Eritrea,ERI,70p,70+ years,Deaths,807.9789928357839,528.6191454804707,279.35984735531315,True,True,double-high
179,Ethiopia,ETH,70p,70+ years,Deaths,811.6418901577748,570.6862884378558,240.95560171991903,True,True,double-high
180,Kenya,KEN,70p,70+ years,Deaths,733.154781232704,322.5791577001596,410.57562353254434,True,True,double-high
181,Madagascar,MDG,70p,70+ years,Deaths,1115.4358774156988,599.5828680238694,515.8530093918293,True,True,double-high
182,Malawi,MWI,70p,70+ years,Deaths,701.3674791459808,538.5606503796843,162.80682876629658,True,True,double-high
183,Mauritius,MUS,70p,70+ years,Deaths,306.06620337363256,224.1239903972776,81.94221297635494,False,False,neither
184,Mozambique,MOZ,70p,70+ years,Deaths,642.2746451961274,681.7396609833585,-39.465015787231096,True,False,benchmark-aligned high burden
185,Rwanda,RWA,70p,70+ years,Deaths,751.2732642007343,441.3834162270208,309.8898479737135,True,True,double-high
186,Seychelles,SYC,70p,70+ years,Deaths,780.5401530356046,222.6655533874984,557.8745996481063,True,True,double-high
187,Somalia,SOM,70p,70+ years,Deaths,765.3229110926161,880.6544544069038,-115.33154331428771,True,False,benchmark-aligned high burden
189,United Republic of Tanzania,TZA,70p,70+ years,Deaths,591.7005074739113,435.09247481516337,156.60803265874796,True,True,double-high
190,Uganda,UGA,70p,70+ years,Deaths,447.0574956050239,476.010356307787,-28.95286070276308,True,False,benchmark-aligned high burden
191,Zambia,ZMB,70p,70+ years,Deaths,632.182148968541,375.0751644306918,257.1069845378492,True,True,double-high
193,Botswana,BWA,70p,70+ years,Deaths,797.5515681112438,236.9192790873176,560.6322890239262,True,True,double-high
194,Lesotho,LSO,70p,70+ years,Deaths,669.6583894078464,369.32249630857575,300.3358930992706,True,True,double-high
195,Namibia,NAM,70p,70+ years,Deaths,624.0751021732298,263.644489379673,360.4306127935568,True,True,double-high
196,South Africa,ZAF,70p,70+ years,Deaths,487.1874348338502,229.9141874320509,257.27324740179927,True,True,double-high
197,Eswatini,SWZ,70p,70+ years,Deaths,567.1159127555705,271.8667427164384,295.24917003913214,True,True,double-high
198,Zimbabwe,ZWE,70p,70+ years,Deaths,642.4450255850649,395.5336847007298,246.91134088433503,True,True,double-high
200,Benin,BEN,70p,70+ years,Deaths,861.9774729089744,544.659246648514,317.3182262604604,True,True,double-high
201,Burkina Faso,BFA,70p,70+ years,Deaths,905.0800214547704,755.5443585649012,149.53566288986917,True,True,double-high
202,Cameroon,CMR,70p,70+ years,Deaths,836.9357661843239,401.6379372323354,435.29782895198855,True,True,double-high
203,Cabo Verde,CPV,70p,70+ years,Deaths,773.9845562242671,308.62296393114974,465.3615922931173,True,True,double-high
204,Chad,TCD,70p,70+ years,Deaths,991.931533431608,869.1943520549623,122.73718137664572,True,False,benchmark-aligned high burden
205,Côte d'Ivoire,CIV,70p,70+ years,Deaths,713.7123295864595,459.5453116412383,254.16701794522123,True,True,double-high
206,Gambia,GMB,70p,70+ years,Deaths,1446.6031403638408,493.8154292773455,952.7877110864954,True,True,double-high
207,Ghana,GHA,70p,70+ years,Deaths,833.6729486718068,298.01043740489376,535.662511266913,True,True,double-high
208,Guinea,GIN,70p,70+ years,Deaths,1028.104484775209,652.8737695543032,375.2307152209057,True,True,double-high
209,Guinea-Bissau,GNB,70p,70+ years,Deaths,896.9693774552653,613.7275950375563,283.24178241770903,True,True,double-high
210,Liberia,LBR,70p,70+ years,Deaths,669.3865827120783,593.1673630432653,76.21921966881303,True,False,benchmark-aligned high burden
211,Mali,MLI,70p,70+ years,Deaths,374.62505409992434,797.9461139508467,-423.3210598509223,False,False,neither
212,Mauritania,MRT,70p,70+ years,Deaths,731.3544641246843,358.5855167517244,372.76894737295993,True,True,double-high
213,Niger,NER,70p,70+ years,Deaths,905.7120690436168,899.7987508195903,5.913318224026511,True,False,benchmark-aligned high burden
